index,rooms,retail_price,sqft,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15
5396,2.0,239999,1536.0,-0.7174563504137474,-13.164363737386493,-9.73724636205953,11.95782747343276,-6.669964852523479,-2.0026289844758054,2.0102897919019207,-0.7435311469574692,-3.4381571830511675,1.354557741209095,4.430616025446302,6.59173457040852,-2.2910877519380186,3.8553663312337663,2.4659816041543676
5458,2.0,249000,1200.0,-2.999893360756836,-1.7468472143785871,4.060820506889111,-0.9908764455635652,-4.023317395352875,1.0155377714985219,-3.216543445035658,-2.339979405616347,0.8184139873727521,4.542266040061128,5.550802531853032,-3.7241632954955217,-1.7092113694047348,-1.16722686088712,-2.9365581517478807
1220,3.0,389900,771.0,-2.825699984363017,-1.7392889201184334,-5.33795889724903,1.554620667092936,0.6253339134485476,-7.258307426591612,2.747059844258362,-1.4740031675567364,-0.5834322716550264,0.7743808689385082,2.318265860501734,-1.2752723223415936,1.5420416483457262,-0.38313217104334785,-1.488046685025484
2841,3.0,799000,2297.0,1.9501750420935795,-3.7109537895867466,-0.9284417865694007,2.100728324276965,-1.2419626449374912,-5.663838621451817,2.292191674268284,5.966043636344005,0.6843482488149106,-2.128152838010042,4.894339835152168,-8.618717187124286,-1.336055723872862,-10.25226850862308,2.161052217979341
975,,345000,810.0,-13.516647219556662,-13.23402631162412,116.01427627335333,2.148273134484147,-4.019483648732534,-1.3809147967495017,-21.22161019109884,-9.642432887011566,-4.021895797601337,12.236356188523537,-2.9795697074272285,22.108384432952363,8.09052070867138,30.99262492164557,-1.3820293572429263
7968,3.0,995000,2498.0,1.900475203885149,6.037865243167687,0.3577022010342919,-3.3997009983191298,-2.7237515058911144,-1.2261914684005726,3.180496883993065,-6.331175356626214,0.10591221182112093,-0.8468361121149497,6.7694266267336936,9.807639396959932,1.0828165615458185,-0.27820123299856186,-2.686132327013494
1897,4.0,560000,1209.0,-0.6219206627108835,-1.107822515798851,1.1685728151731674,0.8377965250187124,2.463511437030899,0.13398342125082258,-3.5596720280765086,-0.045879369216851554,-0.7430418039305311,-1.0147791463894826,-0.9711753604707057,-3.106823563613311,0.6852141047265777,-3.62920963050738,-0.2420005460665969
2121,4.0,619900,1783.0,-0.07167913732092007,-5.030876457479759,-0.44356696835718934,0.014698656121795939,-5.758935284211672,1.4604139634022855,2.8970696538694463,0.6879654962937181,-4.867422702919145,-5.482054087030193,2.1421919612314166,-6.326502496784662,-5.648751633906078,0.4775318895327982,0.6539071371534795
600,4.0,1825000,3096.0,0.4789716277623751,-2.8475988407862287,-0.7263158726252416,1.4411003484504008,-2.3577522164476,-2.5158519068355103,-1.342657636431002,0.2535189986223104,3.695687282936295,0.6107433555601272,2.2310573140699113,-3.9856119501297735,-7.495969451670131,-1.4739983451430188,7.792774297819495
1100,3.0,337900,1704.0,-2.7848945569795096,-0.43976280299445286,1.3285462472907577,-0.8757005583855701,-5.934126860496227,-3.225044361538044,-1.6926239805989083,1.1154482854273682,2.518919547670225,1.9405507979975853,-1.5578069113053585,1.1497597623512628,-0.4408999795294649,-0.8500172794672434,-2.3432349654913684
390,2.0,1325000,1274.0,-0.48355500497344395,-2.024573106982868,0.6756549889718602,-0.7586544229832536,2.6895220306972556,1.4271881944420541,2.4406846400204985,-5.868629749152272,2.242430145629704,-0.667336326515983,-1.9628685669839188,-0.4236997268123297,0.142735141093062,-6.158690815933003,-6.442267161123156
9450,4.0,450000,1102.0,-5.785795046333428,6.906548440741922,-15.922149698601922,-0.8428870872647403,5.619284523189349,10.71546049630695,1.7599111507501555,-2.641607265560258,-1.6110003495543985,-8.704199149226321,-3.7871157035812235,-13.780490045545543,-3.1020706113478105,9.01981658079517,8.75796539026635
3629,2.0,399000,900.0,-1.9251089367898198,-5.40105244298364,-0.638867632377268,-2.9587874715462323,-5.518289250801572,1.4629291767458836,1.413074379707062,3.261709680664237,-2.0011072274796065,-2.5692757061554525,-3.2501641069735534,1.1146138983620446,4.56183060488246,-0.9299208807765597,2.3653071883990346
936,3.0,299990,1232.0,-2.0837482120899153,-0.931776236410963,-2.0638655164760187,0.03087185004274326,-0.011121410963225838,0.02775501884569477,2.074396572136543,-1.3583737079611127,-1.7723243176469428,0.46526538441740417,3.1071987311611653,0.730175869168211,1.599221672559589,-0.573445262468664,1.5897104052884699
940,3.0,310000,1132.0,-1.193990513005887,-3.0213570828957717,-1.374422700397529,-2.578240585498938,5.299878156685409,-3.4014359283517672,3.973963715425674,-0.4547238260349942,-2.3804627007070858,-4.578632973238134,0.8446285043012451,-2.82774110900675,0.4063326277259757,2.036919115501826,-3.3216709332302563
3912,4.0,599000,1464.0,-1.3697459531214162,-3.2279013089516106,-3.5790542946311037,-4.959945941187131,-2.9028579264593595,0.4002445859247413,0.053159321100111234,0.0982927474244038,-4.200770542335661,4.597329530804893,4.838871241110237,5.745249066067004,1.3256257176841924,8.429026162985902,0.9222852989820323
777,4.0,299900,1905.0,0.21557423637267703,0.7423994120001958,-1.4678134391753137,-1.9293655881165361,0.517520417069901,0.25533783450738823,-0.14710488303176472,-0.9595082912082649,1.6349802929352717,-0.010414501781266017,2.0836013997030007,0.5730684401529236,1.6713081228744666,-3.685975113738953,2.5111674088871427
4250,4.0,725000,1791.0,0.4596133617945508,2.825332254154458,2.9990692683120574,3.6144003266284996,-0.2901130598070213,-1.6230529992092806,1.360256761930153,-0.13834841581209106,1.3260735345529007,1.790088159739475,3.4752967586488683,-1.5070434877111016,0.20879918562888464,-1.8192227041556106,-2.551555895875694
11444,2.0,379900,1440.0,-0.7128718874062479,-2.2687956542632284,1.7213382030193976,5.622450771972312,0.5515477052224893,0.57061585165913,-9.66785574961891,1.0333714285736044,4.082130988785584,6.951473279348972,2.5537154480413276,-7.950322596525829,6.949200798315669,-8.316583645359428,-1.9184874906646157
1725,3.0,550000,1232.0,-1.9384288075507359,2.088819123043211,-0.49640374574214396,-4.494058862639628,1.5384740380324466,1.5800311061249412,-0.35825188676563435,17.991560241148424,-25.94358338664116,27.017680542514764,-12.58949360948677,0.8154303607879447,-3.0655682494030234,-1.5301137985955902,1.2188346220750064
10618,5.0,1000000,4052.0,-3.4410598722007366,-4.129606264295003,-0.9423519488561208,2.498150016123781,5.5409630868639494,0.12190955813546989,-0.45631853424089985,1.08743084661966,0.6555934488379425,-5.709190381424416,1.3284600442855314,0.8910359241715167,-3.0938943883344914,4.442370122377785,-2.458509051046718
5329,3.0,250000,1382.0,3.0273269617977547,2.808003017470534,10.764037809572939,2.298689520882915,-4.775216233465416,-0.021805813987987796,13.108215181469454,4.561596763812411,5.651864682142669,8.040313222761895,2.3849868942981667,-10.54339489103173,-11.703144802087278,-13.684203878482705,-10.80084394351098
8170,5.0,1199000,6054.0,-0.6482933911988227,-3.56113620827223,-0.9135294667288476,-2.001135272506723,-1.412877419545475,4.957699828896516,-0.7309727908312397,-3.0824679713609857,-0.13810113189247153,-1.3916317450838671,-1.3796981047376993,-2.963806143417863,-1.7702792588860765,-3.687885952385091,-0.06529630305920717
6315,3.0,448000,1739.0,-6.480246463798007,2.3475549965502123,-1.948541752452752,-2.3260718407219696,-0.36519030304994365,1.5900641285102928,-1.1074027211538486,0.20465448192520252,0.2498788032483482,-5.643916741873337,-4.201046217515645,-1.8124646731113165,2.0701178868419534,2.040161713662921,5.500550175192668
1235,3.0,399990,1211.0,-3.0832616808844118,2.2683748266701076,2.109075126108405,-2.4302180890870226,2.088391631108668,-1.8153619790342383,6.125614851024793,-7.549180008549777,-5.5029751425952975,6.663810844652041,6.164524941968758,-1.3585102169095287,4.073422170168442,-2.3861512480703477,-8.411860001400393
55,3.0,233000,1499.0,-0.4390038382511654,4.4494723848604885,-2.547530018560054,3.45498706982424,0.4299100376818715,1.360488425410907,2.19866279373007,0.8960098366122117,1.6058087200516455,-1.2430577727162426,0.0554722886196575,-1.8854922681457273,0.07858573691235651,3.000935514469917,2.2165827710600636
8952,5.0,370000,3069.0,-1.7558264652103068,0.1576419847651035,-1.6612895260123626,0.3710644178433548,2.1395654500642984,-0.26625535192377775,-2.2476100553066587,-2.0554527058030176,1.7596700819709454,0.36054233228733684,-0.9871496313728741,1.0450633242475522,0.7568506495338057,0.25282113793948896,-0.11925357695104656
3139,4.0,1380000,2502.0,-0.5551725391752852,0.4197672428546876,-0.7394915502285464,-6.027710355680997,-3.1599282381284106,0.41376621408816516,-1.4601430088754526,-5.4570654074064855,0.45549258988922814,0.6153506548439015,-5.629804315286081,3.177516776484777,6.32299659092283,2.303134236903888,0.785575744023279
4483,4.0,789000,2271.0,-2.7800495403044434,-2.886876761098345,-1.1098615037354458,-5.621598589911566,-3.093071364793614,-4.024336855903374,7.903647714641567,-0.9596287301924784,-4.339555751618347,1.4865111140001874,0.5366928367128527,-5.584164395140113,1.4046061898227646,10.441770918230162,-12.541699053249138
8614,3.0,270000,1088.0,0.44092551524952533,-4.375613457606319,2.948311429899325,-6.524650376750707,-3.410558308801286,3.705345950145846,2.777642944461252,5.58752696466177,-4.534082531380445,-2.3959450852538273,-2.0636894309947684,-2.2983684433494385,-3.766681466574104,0.49728669270172743,4.241798726111093
1353,2.0,405000,768.0,-1.3470740267737549,0.5109774050093422,2.0075261692822775,-0.4519854546387872,1.1359845420030232,1.8021077851864522,-1.2088586270160875,-0.516157074129824,2.4728830309818726,4.36615616932456,0.28945723323673245,-1.002898755365222,1.271165066713376,-3.889151596310299,-7.87463388588487
1751,3.0,549000,1245.0,-3.384694539094815,1.892053542286863,-3.9214993541327834,-0.19841790032701595,1.7245745785893096,4.4998626782542726,1.6451604906859505,2.23291375226671,0.30380076976644343,-1.1892079353238865,4.878436209165226,0.6974348863134078,-1.7415386040878296,0.7824304153758178,-2.0224261802162937
8552,3.0,265000,1400.0,-3.4799452452316055,-1.054287797404469,-3.394168699173161,-0.5832188860615671,-0.6841470805214802,-3.0890379187708286,0.8254541449244609,0.62665692488986,-0.42737437948493906,-1.222024985560509,0.07848244931236209,-0.1263660808672415,-0.3957817578633362,2.487148088888763,-0.12580701714322318
4580,3.0,811888,1913.0,-1.5703469250168478,0.6867362577399326,-1.1642025565483063,-2.0771611739987055,-0.7429191699794585,3.1421462095914436,1.310176538624065,3.4160838605298527,3.3791554725526614,-2.4589916923163817,-1.2174263195621615,-6.6934989393713415,2.0952685464585494,-0.5477959804524238,3.5899500503108164
2379,3.0,674990,1614.0,-1.6215409871351312,-2.4730422269761125,-1.3736937472590334,-2.9245159150056868,0.22659321471337998,0.3710423829796099,-1.244608787953208,1.5528074617072738,-1.87782987734346,-0.61972901059861,3.2773460292383656,-1.0223322986257841,3.0943576691673402,3.035596830860008,-3.6985609025908284
10357,4.0,745000,2777.0,2.58345037658584,5.055082393859215,3.122615415176133,-8.872025869573338,5.6328140008923295,-2.444110030042282,-9.773818303100715,0.46071785844639307,5.2658101313671475,-3.4767703536368013,-0.3894039188784124,2.4244459270046894,-1.952827554814381,-1.9242961967064756,-3.253701005236563
3191,4.0,1199000,3255.0,-6.881110321089752,1.4211485129388175,-4.256669415368446,-0.50831593834519,10.977402129744892,3.008515613881074,-2.795753723016042,-3.659226538562345,5.510157968851012,3.188283309720064,-2.402020480935787,3.3845808366988557,-4.823060663792408,-3.2576828071174746,-3.224922601589654
828,4.0,285000,1873.0,2.9077697913849083,-0.7543159298997263,-4.710331700367172,-2.6201219364269637,-1.1381580338014339,0.956366574862879,1.9211602767681992,-2.274475548015542,-2.0820690770213366,-1.7096963968856793,2.733451480439235,-4.176843681901511,-0.07728805613044623,-5.812218340756992,2.380874590124801
10146,3.0,683900,1954.0,-1.7293442679404922,2.395757220715957,-2.624993079966917,1.201671718864869,-0.508894677898486,-2.1859284040489713,1.435969158443019,-1.6507193101704303,-0.6462255160904461,-2.0466289438952043,0.6552401599598019,-0.9172226491038781,-2.3445185808271716,-2.6239868527162375,0.9720193314890113
11335,2.0,315000,994.0,-5.1358963776327675,1.481415807416944,1.3874603292736307,2.0354756358511494,1.7777762156636634,0.723070462564696,0.8186976236138488,-0.6533326136819971,0.9746603226028623,-3.4494822855381084,-2.9092889752325277,5.273095437420943,-5.054251290241404,-6.423570623816892,2.4993422032368926
2716,3.0,785000,1145.0,-1.8127802962970214,0.9700062904870513,-2.7212513595414736,-1.5657847288500928,-2.3303023868441057,3.206817335339797,3.391286811089173,4.0473366250377785,2.922185582714518,-1.734897332138693,6.5065318894059105,-0.049391272652448935,1.3849056700281028,2.3549775043116004,0.1800535621257533
5040,5.0,1090000,5003.0,-5.424177464271575,-2.733722644748696,7.025548135059422,-1.4736216861751439,-9.292657382282105,0.3859016007934484,-0.18780632799426597,-1.704720307763566,-1.8367394811643873,0.12169774448164425,3.466045934595674,-1.1995917866806043,4.302311215129022,-1.224487622936893,-0.47324352356019783
1928,4.0,598000,1336.0,0.8660655905832813,2.966177052885143,-0.49875786664024924,-0.408562723958085,1.5073521727342862,-2.2725054305827372,-0.6859763330659724,0.22991452243406035,-1.9984738656908594,-1.3458130894130134,3.014433010592588,0.41764822671430485,0.013856001203752712,1.6913960761957938,-2.0476466998735936
417,3.0,1299990,2074.0,-0.288665955179192,-1.6770896852850075,1.5475235219209107,-1.3510391824235406,0.3696919886724195,1.2761518409881862,9.006653995589108,-1.0319026084730287,-8.43269904972513,0.05289364542256181,-2.5476599300674043,0.5156619391217652,4.688623363276684,0.6526112112257134,-2.2888399770183776
2238,4.0,699900,1552.0,-0.2219386649541385,1.4844299525834646,2.0007992463136977,0.7466263605664148,-1.0968321859072525,-2.7133987387215615,1.2576484252210571,-2.278471526188393,-2.7662181707775835,-2.8028335348715485,-1.8971563154696367,2.8750673104412843,1.9153032576181401,-1.5505800024272829,-2.3057954219557133
5528,4.0,279000,1433.0,-3.776899429791607,-0.08601025378153901,-0.5940688113231345,-1.1287445316009934,2.0277936193400974,-1.8817967622846288,-0.45331266750102484,-0.8215769675101049,3.333562751477429,2.2737153883184766,-0.39076888812096433,-0.8675400407066014,0.8454426061784194,-0.6346662568701688,0.725368314568728
8434,3.0,239900,1377.0,-2.305171379077865,-5.945059195935996,-3.3270692557028423,0.21235919703698408,1.0075401554155767,-6.315778677250099,1.0753330645589294,-1.148534798231163,-1.509227037300982,-1.069958800473631,-4.131510483977552,-3.737053744594316,4.047933343352269,0.11010756082663874,-4.4220201635084475
8884,4.0,350000,1728.0,-0.060915957914636554,-4.131608778600077,-2.117931211900231,-2.8968236152753137,-4.2934740424897235,-0.5493125234065737,-1.655809765184272,0.4726688262978729,0.9974687381692854,1.6105785171326092,0.9297926074322791,1.5462007481864828,0.4158203844928521,-4.052690440531344,2.0897514144483527
1357,3.0,410000,1224.0,0.776971472493849,-1.1890324150030105,1.5109968363289403,2.687588662476843,4.941071727179728,-0.8226598645346419,-2.0231927503486395,2.441386730247808,2.8452363435581853,-1.1909606288072234,-1.5705564377019072,-2.993375558826613,-0.20248717260068125,8.680841226900302,-6.81449545578469
7362,5.0,725000,3668.0,-3.655201053261452,0.8841813594854964,-0.792465842358673,0.09871203951446575,-2.107617715418924,0.391325304110095,0.08921662553563718,-0.30714619411053223,-1.3878254979419644,-0.7366636950599967,-1.3273743468155441,-0.6612806524369469,1.1957376894514147,-1.4737869151468395,-2.780285026196068
9350,3.0,449900,1754.0,-3.0243596355291062,-1.03263911838679,-0.04143166889566692,-2.82372358763545,-2.6746007359501904,1.3393255344435695,0.6033766920934563,1.0168088415540972,-3.4423136204699394,-3.7793683694999674,3.0345853726457483,-2.532437177873169,0.8030464331656034,-1.2588963384888807,0.167739629661925
1666,3.0,449900,955.0,-0.517654645733152,2.5679041758025596,-2.6620351544090273,1.76374228442178,0.8179102189654537,-1.4976955355895833,6.832327070695614,-3.336440053346153,-0.7741991115715743,2.6050187271037455,-0.03522087322311118,0.5030051936267799,-4.328361453672054,-3.8090973623549376,9.52049820041121
4364,2.0,749000,1095.0,0.3877932533080287,-7.143246853180563,-0.7858260280895679,-1.7274038457719647,1.0654709030230078,3.825203742930038,-3.678265715469152,-1.7369323784007258,1.3916410313978578,2.3293948773945354,-0.231218723165488,-1.766042881474838,3.3057597667284893,4.4114334015694245,2.6849293670611405
8693,5.0,314500,2042.0,-9.213684068851876,-2.802620126311693,4.454119724062313,-1.8059169382918392,-2.4074981604484846,1.6072189754499064,11.45233219678127,4.553995684634054,0.502698481572247,-2.3954907791926696,1.3933701702449968,0.3524572968534488,8.520826899918218,8.114348639296537,-7.757765031603329
951,2.0,350000,620.0,30.5172474240539,-0.1985553352623805,-0.4865694141577875,1.1006243283749046,0.3943382335044032,-1.300598433515475,-2.1502353605548876,-3.777558268856625,8.726852813335869,-1.875202611531134,-1.3275786572092936,35.03001303836916,8.260040078396393,5.8346870133616004,4.946249203825733
608,4.0,1719000,2906.0,4.048659715647483,-7.066814059659363,0.16110301271073046,-2.511321004264376,-3.675749239557583,-0.7297217405023944,0.7803367918730183,5.635577143245103,1.5047011681309683,-4.837062488189781,-3.097453989743902,-1.7586047947156016,0.7072593868617543,5.649604765743684,3.6214760579560035
6713,4.0,570000,2624.0,-2.805141868579944,-0.8861403560950951,-0.1689577608665819,-0.6515075271923179,-1.4171313683398308,0.3993280004831359,1.8705685667161023,2.2405046555182544,-0.10833178277475586,-3.299902060749373,-0.9858417051107098,-3.2447545060200627,-0.012807249325309855,-2.2988903194106136,-0.0486625947823669
9501,4.0,499000,,-1.4629125745636817,-2.5369592272984374,0.01575477787301635,-1.1927612054568255,2.4136815828626283,-0.1332369878374759,-3.6799014668504846,1.382643293797994,4.249800952617079,2.180425728647569,-2.8178881315435795,-1.6473743115549206,1.5713127819780586,-8.127107069210545,-3.283115957088391
10675,5.0,945000,3527.0,-0.7799041569382689,2.459698873370718,-2.2519348018478063,9.722213501059292,-5.664085105593033,0.22925954031845674,6.704360266908592,0.5362357268075085,-0.20002884290839934,2.344126082198831,3.0498519449638892,10.008750303208405,2.4570999162799385,-0.7041101161322393,0.1140150532827447
3502,2.0,249000,1100.0,5.870816561342213,2.4937478180735027,-0.1925474949485414,0.5608652217750264,0.5658531955667786,-3.6619043551101567,0.6750873279929203,-0.5707868679975456,2.3554209677052764,9.210980851249527,4.1555016984955575,4.375342308286815,3.0654068047808956,-10.67847885239296,0.03622597133375535
4039,2.0,700000,1864.0,-1.5521366277437862,5.073310940865675,3.5225357813959124,-0.8397615008669772,0.7461387071539987,0.508263941485079,-2.7687196573549233,0.45336278621176773,-0.8017144560831293,-0.5657425284417066,-3.1134180079075437,-2.884762272765694,4.930272753947505,2.8501064205420605,0.7932697976099828
3540,2.0,249000,1200.0,-1.637551979534113,-8.212406666165135,-3.7691729691333244,-2.5346395186847754,-1.3394367586153948,1.0059630113896212,7.4409751548265195,-0.3156538586701358,2.9399050669070954,0.002124809504551961,-2.193214724894644,-1.4946403147578993,-6.953895657139766,-8.45645964142303,-0.3356117415546202
5417,2.0,210000,1152.0,-2.1482589503942164,-2.7649142553554387,-2.9741456067371064,-0.9434534793622614,0.5879372014280774,1.8914673047641013,-2.2721128809920135,3.9682490536506143,-0.6078158156022351,-2.180454958780279,5.045484470458306,3.6252602894033097,-0.39138810678298946,-0.7545575844822707,0.9186053979646784
10064,5.0,674999,4146.0,-1.8136209655716797,0.7622790133696813,-1.1706636122628993,0.48089094964379286,5.741466191312786,-1.2489821650992152,-1.517261653300971,-0.7247454564014265,-5.948008595308224,-3.4446746230768888,3.136131033311696,-9.34521997858756,6.428732085518814,0.7639438888869148,-5.570255686812458
4151,5.0,685000,2073.0,2.714276176374171,-0.5000784257351221,7.797076534043317,0.8115195704922339,3.1870006982383967,-1.8911328011395188,-6.590555583765892,-1.3246837588747664,-1.2633834773068209,-0.536318484667145,4.689079730652892,-1.3857149076807116,-0.8973035782517994,2.04955274861007,-2.557341424867622
9513,3.0,530690,1851.0,-3.542281728567306,1.645916689497885,2.1058440584086924,-3.530109541684115,-1.241238742966175,-2.0434759807116682,0.5123824607864148,-3.3614321914657546,1.676915666562202,-1.4713118074996079,-6.420878383165678,5.078543640413308,1.0912699649958508,5.051742611371473,-0.445118194151758
5645,,295000,1895.0,-2.5366056668404005,-1.4692679773080113,-0.833961318089035,-3.8833245929895743,-5.395425892517876,-0.035639859214676904,0.04347990832547328,-4.004205498209328,-2.0612719934725487,-0.6788069961445645,1.7341365927410388,-7.120935371858687,2.451651356491268,-3.178429280002689,-4.070949169887473
11152,2.0,215000,1615.0,-5.335695873681964,-2.638165713210415,1.2509600434776798,-0.2785878510168993,1.4363976399894975,2.497589891407969,0.4003404894935311,0.3784117517390515,3.485176389822781,1.1918344542808257,0.12206469110801388,-1.1497789107709395,1.159685320432199,-1.649985249236626,-2.4436514147543438
4553,3.0,829900,1746.0,-2.9882574372967063,-1.6798191680402914,-3.3671641393827367,-1.1941262286058572,-3.7831947739098846,-1.2096057252570886,2.9812021460547973,1.437013140231284,-0.31517823297829184,-2.01479306092881,-1.108447078930957,-0.36813550723749716,-2.2321183673342926,0.9674251454171261,-2.5544333662747944
418,3.0,1250000,2728.0,-1.2619975669985455,3.0064813381415982,-7.397723838133612,-0.6771375131650897,-2.3882485389942536,1.3697158910731835,-3.296440094368628,0.6376170495755661,-0.48286656855015936,-2.0933885337265283,-0.45492722710017985,0.8835392008272774,-2.899247523590647,-1.317827632683573,0.8136299174403818
8306,2.0,220000,896.0,-4.4500449950375,-3.508908423198633,3.792736213845137,2.802593064056354,-2.2584545312629567,-1.198760906364109,-6.786902530441073,-3.0285440165653537,-1.682624396030412,-0.6891702568501258,2.853744796261844,-0.6924993820651406,-5.152272866511596,-2.5815636521979313,3.8611105942254076
2840,3.0,819999,2057.0,-0.4315068766593858,-2.626256075265193,-4.645524621439488,-1.4767708634787555,-2.560730860054278,-1.4852439165344449,-0.6055187208314903,-0.08516910352905299,1.6738219509691508,0.08343956869967895,-2.262102493495704,0.03977484914772634,1.2328854676593364,-0.49654310991249667,0.02923998567512864
